customer_id,recency_days,frequency,monetary,R,F,M,segment
17417,549,1,164.18,1,2,1,Hibernating
17418,42,3,670.0600000000001,4,3,3,Loyal
17419,11,18,6111.4,5,5,5,Champions
17420,50,6,953.58,4,4,3,Champions
17421,386,3,1059.41,2,3,3,At risk
17422,16,11,3512.85,5,5,5,Champions
17423,46,3,1118.95,4,3,3,Loyal
17425,19,2,759.17,5,3,3,Loyal
17426,8,13,8062.77,5,5,5,Champions
17427,72,1,100.8,3,2,1,Hibernating
17428,1,45,31053.46,5,5,5,Champions
17429,128,5,1357.46,3,4,4,Loyal
17430,33,4,622.57,4,4,3,Champions
17431,313,1,403.3,2,2,2,Hibernating
17432,18,9,1728.99,5,5,4,Champions
17433,88,2,569.96,3,3,2,Loyal
17434,2,7,2348.87,5,4,4,Champions
17435,411,1,331.35,1,2,2,Hibernating
17436,2,5,534.06,5,4,2,Champions
17437,530,1,369.68,1,2,2,Hibernating
17438,254,5,1422.77,2,4,4,Big spenders
17439,656,1,325.74,1,2,2,Hibernating
17440,157,4,323.58,3,4,2,Loyal
17441,732,1,293.35,1,2,2,Hibernating
17442,37,15,4583.5,4,5,5,Champions
17443,220,1,534.24,2,2,2,Hibernating
17444,152,2,2389.1,3,3,4,Loyal
17446,177,2,120.9,3,3,1,Loyal
17447,40,2,541.53,4,3,2,Loyal
17448,529,41,14448.67,1,5,5,At risk
17449,2,13,4849.15,5,5,5,Champions
17450,8,49,233675.91,5,5,5,Champions
17451,1,7,1674.3,5,4,4,Champions
17453,18,2,486.71999999999997,5,3,2,Loyal
17454,192,10,1532.64,2,5,4,Big spenders
17455,204,1,131.7,2,2,1,Hibernating
17456,365,2,975.5600000000001,2,3,3,At risk
17457,127,14,5984.8099999999995,3,5,5,Loyal
17458,15,2,529.58,5,3,2,Loyal
17459,43,2,657.3,4,3,3,Loyal
17460,94,16,1981.1200000000001,3,5,4,Loyal
17461,23,3,735.82,4,3,3,Loyal
17462,60,2,675.69,3,3,3,Loyal
17463,16,7,2520.16,5,4,4,Champions
17464,158,3,816.54,3,3,3,Loyal
17465,426,7,2535.29,1,4,4,At risk
17466,10,2,763.28,5,3,3,Loyal
17467,395,1,102.6,2,2,1,Hibernating
17468,10,3,194.8,5,3,1,Loyal
17469,16,17,4984.39,5,5,5,Champions
17470,45,11,2626.47,4,5,4,Champions
17471,475,1,321.65000000000003,1,2,2,Hibernating
17472,191,4,922.35,2,4,3,At risk
17473,409,2,592.15,1,3,2,At risk
17474,600,1,1047.0,1,2,3,Hibernating
17475,79,1,194.37,3,2,1,Hibernating
17476,396,2,455.01,2,3,2,At risk
17477,613,2,1126.6,1,3,3,At risk
17478,408,2,1272.8,2,3,4,Big spenders
17479,633,1,389.26000000000005,1,2,2,Hibernating
17480,78,2,882.23,3,3,3,Loyal
17481,4,4,1255.59,5,4,4,Champions
17482,487,2,775.64,1,3,3,At risk
17483,65,4,591.73,3,4,2,Loyal
17484,576,2,209.57,1,3,1,At risk
17486,261,1,396.87,2,2,2,Hibernating
17487,728,1,160.55,1,2,1,Hibernating
17488,641,1,336.5,1,2,2,Hibernating
17489,59,2,376.64,4,3,2,Loyal
17490,1,8,2689.8199999999997,5,5,4,Champions
17491,1,17,5653.67,5,5,5,Champions
17492,248,3,1122.42,2,3,3,At risk
17493,385,1,100.91000000000001,2,2,1,Hibernating
17494,502,1,54.699999999999996,1,2,1,Hibernating
17495,8,3,790.82,5,3,3,Loyal
17496,359,4,1412.89,2,4,4,Big spenders
17497,390,2,287.25,2,3,2,At risk
17498,76,1,272.22,3,2,1,Hibernating
17499,290,2,1296.84,2,3,4,Big spenders
17500,17,3,1138.0,5,3,3,Loyal
17501,221,2,288.6,2,3,2,At risk
17502,9,4,689.1,5,4,3,Champions
17503,3,2,558.96,5,3,2,Loyal
17504,206,18,9238.42,2,5,5,Big spenders
17505,162,5,2435.48,3,4,4,Loyal
17506,76,1,302.2,3,2,2,Hibernating
17507,262,2,605.58,2,3,3,At risk
17508,281,8,4579.23,2,5,5,Big spenders
17509,58,8,6083.64,4,5,5,Champions
17510,25,2,514.56,4,3,2,Loyal
17511,3,60,169626.87,5,5,5,Champions
17512,29,17,5437.22,4,5,5,Champions
17513,72,3,1158.8,3,3,3,Loyal
17514,128,2,522.0,3,3,2,Loyal
17515,31,9,1602.51,4,5,4,Champions
17516,15,6,947.5,5,4,3,Champions
17517,309,1,153.94,2,2,1,Hibernating
17518,426,2,329.42,1,3,2,At risk
17519,17,15,4774.17,5,5,5,Champions
17520,54,1,546.81,4,2,2,Promising
17521,30,5,1278.06,4,4,4,Champions
17522,2,5,1066.15,5,4,3,Champions
17523,11,4,652.74,5,4,3,Champions
17524,361,3,508.9,2,3,2,At risk
17525,360,3,1161.9,2,3,3,At risk
17526,5,12,3645.54,5,5,5,Champions
17527,54,4,898.8100000000001,4,4,3,Champions
17528,1,8,3628.5,5,5,5,Champions
17529,610,2,1240.25,1,3,4,At risk
17530,1,12,2786.15,5,5,4,Champions
17531,190,3,1241.32,2,3,4,Big spenders
17532,386,1,65.34,2,2,1,Hibernating
17533,435,1,34.8,1,2,1,Hibernating
17534,54,5,1668.83,4,4,4,Champions
17535,280,1,164.4,2,2,1,Hibernating
17536,177,3,364.83,3,3,2,Loyal
17537,30,2,887.67,4,3,3,Loyal
17538,26,1,98.42,4,2,1,Promising
17539,628,3,1161.84,1,3,3,At risk
17540,25,6,1590.6000000000001,4,4,4,Champions
17541,510,1,119.86,1,2,1,Hibernating
17542,270,3,340.85,2,3,2,At risk
17543,550,1,120.05,1,2,1,Hibernating
17544,390,3,944.82,2,3,3,At risk
17545,43,6,1409.8600000000001,4,4,4,Champions
17547,376,2,713.0,2,3,3,At risk
17548,378,3,486.48,2,3,2,At risk
17549,24,2,148.86,4,3,1,Loyal
17550,197,9,2165.54,2,5,4,Big spenders
17551,359,1,290.34,2,2,2,Hibernating
17552,60,12,2786.77,3,5,4,Loyal
17553,130,4,3757.6,3,4,5,Loyal
17554,1,5,1952.45,5,4,4,Champions
17555,20,5,1045.74,4,4,3,Champions
17556,206,2,300.67,2,3,2,At risk
17557,14,4,575.46,5,4,2,Champions
17558,393,1,259.17,2,2,1,Hibernating
17559,513,1,167.62,1,2,1,Hibernating
17560,95,8,1895.8,3,5,4,Loyal
17561,19,4,703.02,5,4,3,Champions
17562,14,7,1107.38,5,4,3,Champions
17563,578,2,318.73,1,3,2,At risk
17564,24,3,454.01,4,3,2,Loyal
17565,587,1,131.83,1,2,1,Hibernating
17566,8,2,869.77,5,3,3,Loyal
17567,7,9,4838.08,5,5,5,Champions
17568,633,1,374.45,1,2,2,Hibernating
17569,332,1,344.14,2,2,2,Hibernating
17571,50,5,1629.66,4,4,4,Champions
17572,71,10,652.21,3,5,3,Loyal
17573,29,3,362.9,4,3,2,Loyal
17574,243,1,185.65,2,2,1,Hibernating
17575,667,1,171.7,1,2,1,Hibernating
17576,8,41,8540.7,5,5,5,Champions
17577,645,2,348.75,1,3,2,At risk
17578,218,7,1013.76,2,4,3,At risk
17579,5,4,753.28,5,4,3,Champions
17580,253,5,538.07,2,4,2,At risk
17581,1,43,17671.02,5,5,5,Champions
17582,236,5,1446.95,2,4,4,Big spenders
17583,560,1,135.95,1,2,1,Hibernating
17584,7,6,5294.42,5,4,5,Champions
17585,109,7,2064.71,3,4,4,Loyal
17586,619,1,167.4,1,2,1,Hibernating
17587,628,1,173.76,1,2,1,Hibernating
17588,100,7,2939.55,3,4,5,Loyal
17589,60,18,13713.92,3,5,5,Loyal
17590,2,3,1466.77,5,3,4,Loyal
17591,73,8,2328.37,3,5,4,Loyal
17593,4,11,8077.32,5,5,5,Champions
17594,85,4,2497.88,3,4,4,Loyal
17595,12,2,386.69,5,3,2,Loyal
17596,23,13,4491.46,4,5,5,Champions
17597,214,5,3459.14,2,4,5,Big spenders
17598,381,1,409.98,2,2,2,Hibernating
17599,478,1,52.05,1,2,1,Hibernating
17600,18,1,161.67000000000002,5,2,1,Promising
17601,239,2,412.65999999999997,2,3,2,At risk
17602,2,14,7260.33,5,5,5,Champions
17603,78,4,1788.38,3,4,4,Loyal
17604,217,6,942.38,2,4,3,At risk
17605,590,1,160.75,1,2,1,Hibernating
17606,737,1,87.30000000000001,1,2,1,Hibernating
17607,376,1,333.81,2,2,2,Hibernating
17608,33,4,488.06,4,4,2,Champions
17609,41,11,1748.31,4,5,4,Champions
17610,540,5,1491.69,1,4,4,At risk
17611,7,28,8282.43,5,5,5,Champions
17612,53,18,5295.31,4,5,5,Champions
17613,23,14,4515.3,4,5,5,Champions
17614,57,1,386.32,4,2,2,Promising
17615,130,6,714.3,3,4,3,Loyal
17616,174,4,734.4,3,4,3,Loyal
17617,559,1,385.19,1,2,2,Hibernating
17618,6,11,3985.19,5,5,5,Champions
17619,312,1,214.37,2,2,1,Hibernating
17620,60,1,81.44,3,2,1,Hibernating
17621,21,6,3073.12,4,4,5,Champions
17622,598,2,1125.17,1,3,3,At risk
17623,33,7,2365.77,4,4,4,Champions
17624,15,4,1568.63,5,4,4,Champions
17625,18,8,5978.9,5,5,5,Champions
17626,603,1,254.0,1,2,1,Hibernating
17627,479,1,296.36,1,2,2,Hibernating
17628,81,1,75.75,3,2,1,Hibernating
17629,6,10,2425.52,5,5,4,Champions
17630,170,2,503.59999999999997,3,3,2,Loyal
17631,2,7,998.49,5,4,3,Champions
17633,31,7,1974.89,4,4,4,Champions
17634,36,9,2358.59,4,5,4,Champions
17635,424,3,1265.58,1,3,4,At risk
17636,19,1,285.56,5,2,2,Promising
17637,31,2,547.0600000000001,4,3,2,Loyal
17638,647,2,842.4,1,3,3,At risk
17639,276,6,615.17,2,4,3,At risk
17640,87,6,3168.94,3,4,5,Loyal
17642,120,5,1824.49,3,4,4,Loyal
17643,373,2,439.7,2,3,2,At risk
17644,1,19,5920.59,5,5,5,Champions
17646,219,12,3898.79,2,5,5,Big spenders
17647,65,3,331.65999999999997,3,3,2,Loyal
17648,61,5,2216.37,3,4,4,Loyal
17649,138,3,1549.19,3,3,4,Loyal
17650,21,1,166.08,4,2,1,Promising
17651,12,16,5685.67,5,5,5,Champions
17652,25,12,4805.08,4,5,5,Champions
17653,37,4,1207.56,4,4,4,Champions
17654,277,1,117.55,2,2,1,Hibernating
17655,11,9,2909.1800000000003,5,5,5,Champions
17656,73,5,1674.69,3,4,4,Loyal
17657,430,1,126.0,1,2,1,Hibernating
17658,26,2,546.58,4,3,2,Loyal
17659,17,14,3546.44,5,5,5,Champions
17660,141,2,342.22,3,3,2,Loyal
17662,662,2,412.92,1,3,2,At risk
17663,26,17,5140.93,4,5,5,Champions
17664,19,4,1166.23,5,4,3,Champions
17665,493,1,563.1,1,2,2,Hibernating
17666,4,5,2047.8,5,4,4,Champions
17667,66,9,3916.7,3,5,5,Loyal
17668,1,2,347.75,5,3,2,Loyal
17669,43,10,6142.35,4,5,5,Champions
17670,228,1,205.7,2,2,1,Hibernating
17671,16,5,1737.48,5,4,4,Champions
17672,50,6,5633.14,4,4,5,Champions
17673,2,13,4173.88,5,5,5,Champions
17674,74,2,551.04,3,3,2,Loyal
17675,1,70,37443.5,5,5,5,Champions
17676,4,10,2421.68,5,5,4,Champions
17677,2,54,34854.06,5,5,5,Champions
17678,264,2,599.76,2,3,3,At risk
17679,53,7,3188.21,4,4,5,Champions
17680,24,3,497.45,4,3,2,Loyal
17681,597,5,731.2,1,4,3,At risk
17682,10,11,4065.28,5,5,5,Champions
17683,386,3,819.01,2,3,3,At risk
17684,44,1,239.41,4,2,1,Promising
17685,17,12,5445.05,5,5,5,Champions
17686,7,9,8296.81,5,5,5,Champions
17687,421,1,432.68,1,2,2,Hibernating
17688,394,1,286.5,2,2,2,Hibernating
17689,388,2,317.08,2,3,2,At risk
17690,30,20,6963.8,4,5,5,Champions
17691,358,4,627.35,2,4,3,At risk
17692,127,12,2960.44,3,5,5,Loyal
17693,137,1,200.47,3,2,1,Hibernating
17694,142,3,1695.97,3,3,4,Loyal
17695,132,5,1746.04,3,4,4,Loyal
17696,38,26,7524.06,4,5,5,Champions
17697,236,1,338.95,2,2,2,Hibernating
17698,261,1,154.95,2,2,1,Hibernating
17699,477,2,442.0,1,3,2,At risk
17700,17,14,6664.07,5,5,5,Champions
17701,253,1,417.95,2,2,2,Hibernating
17702,30,6,3075.69,4,4,5,Champions
17703,35,4,1094.84,4,4,3,Champions
17704,169,2,885.19,3,3,3,Loyal
17705,3,11,2068.9,5,5,4,Champions
17706,4,31,19866.37,5,5,5,Champions
17707,185,8,609.3000000000001,3,5,3,Loyal
17708,188,4,884.1800000000001,2,4,3,At risk
17709,170,5,671.01,3,4,3,Loyal
17710,424,1,293.5,1,2,2,Hibernating
17711,11,2,385.1,5,3,2,Loyal
17712,45,1,522.91,4,2,2,Promising
17713,382,4,1198.09,2,4,4,Big spenders
17714,321,5,1390.38,2,4,4,Big spenders
17715,201,2,489.59999999999997,2,3,2,At risk
17716,23,24,15720.07,4,5,5,Champions
17717,421,1,376.92,1,2,2,Hibernating
17718,232,2,386.98,2,3,2,At risk
17719,38,15,5381.04,4,5,5,Champions
17720,26,10,2613.06,4,5,4,Champions
17721,659,1,307.21000000000004,1,2,2,Hibernating
17722,96,5,3480.02,3,4,5,Loyal
17723,127,7,3378.4000000000005,3,4,5,Loyal
17724,71,3,1009.2,3,3,3,Loyal
17725,16,11,3412.23,5,5,5,Champions
17726,395,7,1092.06,2,4,3,At risk
17727,15,1,1042.55,5,2,3,Promising
17728,4,5,4226.01,5,4,5,Champions
17729,596,1,438.65000000000003,1,2,2,Hibernating
17730,3,20,7773.8,5,5,5,Champions
17731,79,6,1398.08,3,4,4,Loyal
17732,373,8,2166.42,2,5,4,Big spenders
17733,39,2,692.19,4,3,3,Loyal
17734,54,6,1442.32,4,4,4,Champions
17735,2,26,16740.33,5,5,5,Champions
17736,9,2,337.49,5,3,2,Loyal
17737,9,2,168.24,5,3,1,Loyal
17738,19,13,4161.06,5,5,5,Champions
17739,12,18,7730.59,5,5,5,Champions
17740,389,6,426.9,2,4,2,At risk
17741,407,2,101.1,2,3,1,At risk
17742,113,11,2098.48,3,5,4,Loyal
17743,448,1,229.2,1,2,1,Hibernating
17744,4,7,2649.14,5,4,4,Champions
17745,478,2,600.34,1,3,3,At risk
17746,240,4,888.58,2,4,3,At risk
17747,113,1,71.4,3,2,1,Hibernating
17748,527,1,358.15,1,2,2,Hibernating
17749,178,3,1026.18,3,3,3,Loyal
17750,5,9,1694.16,5,5,4,Champions
17751,421,1,157.85999999999999,1,2,1,Hibernating
17752,359,1,80.64,2,2,1,Hibernating
17753,464,4,382.06,1,4,2,At risk
17754,1,13,4420.02,5,5,5,Champions
17756,376,3,728.75,2,3,3,At risk
17757,1,56,9035.04,5,5,5,Champions
17758,19,12,4964.03,5,5,5,Champions
17759,17,5,1260.63,5,4,4,Champions
17760,22,6,739.14,4,4,3,Champions
17761,33,1,712.78,4,2,3,Promising
17762,456,1,129.75,1,2,1,Hibernating
17763,263,3,51.15,2,3,1,At risk
17764,51,5,1513.57,4,4,4,Champions
17765,159,4,524.0,3,4,2,Loyal
17766,381,2,299.61,2,3,2,At risk
17767,15,2,413.05,5,3,2,Loyal
17768,8,7,3292.73,5,4,5,Champions
17769,13,17,6975.4800000000005,5,5,5,Champions
17770,199,5,1143.27,2,4,3,At risk
17771,57,4,386.93,4,4,2,Champions
17772,11,3,360.75,5,3,2,Loyal
17773,514,2,575.37,1,3,2,At risk
17774,97,9,3269.34,3,5,5,Loyal
17775,255,1,56.4,2,2,1,Hibernating
17776,387,2,322.55,2,3,2,At risk
17777,25,3,647.56,4,3,3,Loyal
17778,662,1,197.70000000000002,1,2,1,Hibernating
17779,21,3,637.82,4,3,3,Loyal
17780,667,3,346.56,1,3,2,At risk
17781,159,2,188.02,3,3,1,Loyal
17782,383,2,679.02,2,3,3,At risk
17783,72,3,376.96,3,3,2,Loyal
17784,550,1,112.86,1,2,1,Hibernating
17785,53,3,403.38,4,3,2,Loyal
17786,85,2,266.85,3,3,1,Loyal
17787,153,4,1817.54,3,4,4,Loyal
17788,74,2,1112.95,3,3,3,Loyal
17789,281,2,397.15,2,3,2,At risk
17790,27,20,2779.41,4,5,4,Champions
17791,30,1,106.1,4,2,1,Promising
17792,467,2,368.35,1,3,2,At risk
17793,25,1,300.34,4,2,2,Promising
17794,687,2,147.3,1,3,1,At risk
17795,180,2,342.83,3,3,2,Loyal
17796,40,7,1236.39,4,4,4,Champions
17797,22,8,1971.87,4,5,4,Champions
17798,582,1,172.17,1,2,1,Hibernating
17799,22,20,6136.63,4,5,5,Champions
17800,37,9,1186.21,4,5,3,Champions
17801,451,3,770.03,1,3,3,At risk
17802,82,10,4917.82,3,5,5,Loyal
17803,392,1,184.66,2,2,1,Hibernating
17804,376,3,383.78000000000003,2,3,2,At risk
17805,74,2,927.03,3,3,3,Loyal
17806,11,1,546.04,5,2,2,Promising
17807,395,3,437.87,2,3,2,At risk
17808,549,4,262.64,1,4,1,At risk
17809,16,20,10019.89,5,5,5,Champions
17810,669,2,343.21,1,3,2,At risk
17811,4,47,9414.1,5,5,5,Champions
17812,13,7,911.99,5,4,3,Champions
17813,14,5,1657.37,5,4,4,Champions
17814,375,2,1609.37,2,3,4,Big spenders
17815,393,1,591.96,2,2,2,Hibernating
17816,37,6,96.11,4,4,1,Champions
17817,4,6,781.45,5,4,3,Champions
17818,738,1,124.78,1,2,1,Hibernating
17819,72,12,6021.05,3,5,5,Loyal
17820,374,1,180.60999999999999,2,2,1,Hibernating
17821,406,1,334.62,2,2,2,Hibernating
17822,420,5,2154.08,1,4,4,At risk
17823,421,2,449.25,1,3,2,At risk
17824,51,1,298.4,4,2,2,Promising
17825,599,4,701.96,1,4,3,At risk
17826,374,1,133.34,2,2,1,Hibernating
17827,5,6,2369.42,5,4,4,Champions
17828,23,4,1125.29,4,4,3,Champions
17829,299,5,4680.42,2,4,5,Big spenders
17830,2,3,398.7,5,3,2,Loyal
17831,33,1,35.400000000000006,4,2,1,Promising
17832,50,1,155.37,4,2,1,Promising
17833,723,1,338.46000000000004,1,2,2,Hibernating
17834,415,2,689.6700000000001,1,3,3,At risk
17835,3,3,342.24,5,3,2,Loyal
17836,47,1,109.83,4,2,1,Promising
17837,42,8,1525.38,4,5,4,Champions
17838,27,13,5134.49,4,5,5,Champions
17839,42,1,318.15,4,2,2,Promising
17840,444,1,175.9,1,2,1,Hibernating
17841,2,211,67564.46,5,5,5,Champions
17842,602,1,430.69,1,2,2,Hibernating
17843,303,2,312.65,2,3,2,At risk
17844,107,1,51.559999999999995,3,2,1,Hibernating
17845,555,4,596.09,1,4,2,At risk
17847,516,2,125.74000000000001,1,3,1,At risk
17848,81,30,3538.46,3,5,5,Loyal
17849,218,8,1063.76,2,5,3,At risk
17850,372,155,51091.090000000004,2,5,5,Big spenders
17851,422,6,1552.35,1,4,4,At risk
17852,12,5,657.8100000000001,5,4,3,Champions
17853,407,3,1596.29,2,3,4,Big spenders
17854,185,6,1068.5,3,4,3,Loyal
17855,373,1,208.97,2,2,1,Hibernating
17856,2,4,1418.03,5,4,4,Champions
17857,4,23,25697.04,5,5,5,Champions
17858,6,30,12518.65,5,5,5,Champions
17859,305,1,141.92000000000002,2,2,1,Hibernating
17860,369,4,717.39,2,4,3,At risk
17861,3,18,5074.29,5,5,5,Champions
17862,324,4,1254.89,2,4,4,Big spenders
17863,59,12,5360.48,4,5,5,Champions
17864,13,5,876.57,5,4,3,Champions
17865,31,45,26045.79,4,5,5,Champions
17866,143,3,1134.95,3,3,3,Loyal
17867,30,14,899.87,4,5,3,Champions
17868,386,1,227.15,2,2,1,Hibernating
17869,107,7,813.64,3,4,3,Loyal
17870,2,13,2748.34,5,5,4,Champions
17871,205,5,1068.95,2,4,3,At risk
17872,382,1,235.87,2,2,1,Hibernating
17873,80,16,5894.030000000001,3,5,5,Loyal
17874,185,6,658.26,3,4,3,Loyal
17875,688,1,167.1,1,2,1,Hibernating
17876,400,3,3424.02,2,3,5,Big spenders
17877,170,1,237.61,3,2,1,Hibernating
17878,44,3,1378.93,4,3,4,Loyal
17879,174,1,178.51999999999998,3,2,1,Hibernating
17880,365,3,824.9200000000001,2,3,3,At risk
17881,304,1,133.35000000000002,2,2,1,Hibernating
17882,379,2,291.56,2,3,2,At risk
17883,3,7,988.42,5,4,3,Champions
17884,4,20,2666.62,5,5,4,Champions
17885,12,1,156.34,5,2,1,Promising
17886,32,6,1572.55,4,4,4,Champions
17887,129,1,111.35,3,2,1,Hibernating
17888,38,20,1312.31,4,5,4,Champions
17889,212,7,746.42,2,4,3,At risk
17890,323,2,586.89,2,3,2,At risk
17891,162,1,203.85999999999999,3,2,1,Hibernating
17892,56,3,244.1,4,3,1,Loyal
17893,225,1,107.21,2,2,1,Hibernating
17894,72,18,2263.44,3,5,4,Loyal
17895,44,1,95.45,4,2,1,Promising
17896,23,1,256.32,4,2,1,Promising
17897,173,9,2053.04,3,5,4,Loyal
17898,85,4,299.18,3,4,2,Loyal
17899,159,1,154.55,3,2,1,Hibernating
17900,190,1,15.0,2,2,1,Hibernating
17901,29,3,260.08,4,3,1,Loyal
17902,547,1,216.39999999999998,1,2,1,Hibernating
17903,394,1,381.09000000000003,2,2,2,Hibernating
17904,21,1,181.07,4,2,1,Promising
17905,71,13,2159.07,3,5,4,Loyal
17906,247,1,72.9,2,2,1,Hibernating
17907,641,1,291.76,1,2,2,Hibernating
17908,374,5,1126.52,2,4,3,At risk
17909,737,1,110.05,1,2,1,Hibernating
17910,726,1,261.7,1,2,1,Hibernating
17911,9,1,366.23,5,2,2,Promising
17912,310,6,361.65,2,4,2,At risk
17913,59,14,3425.09,4,5,5,Champions
17914,4,1,329.36,5,2,2,Promising
17915,551,1,225.78,1,2,1,Hibernating
17916,629,2,43.87,1,3,1,At risk
17917,45,3,335.03,4,3,2,Loyal
17918,501,3,388.44,1,3,2,At risk
17919,88,2,1840.32,3,3,4,Loyal
17920,4,54,23567.33,5,5,5,Champions
17921,64,10,2354.21,3,5,4,Loyal
17922,543,1,170.4,1,2,1,Hibernating
17923,282,3,497.0,2,3,2,At risk
17924,12,8,3257.7000000000003,5,5,5,Champions
17925,373,1,244.08,2,2,1,Hibernating
17926,133,5,1035.49,3,4,3,Loyal
17927,722,1,294.0,1,2,2,Hibernating
17928,45,3,313.16,4,3,2,Loyal
17929,11,12,3082.1,5,5,5,Champions
17930,36,13,4275.22,4,5,5,Champions
17931,134,14,3394.74,3,5,5,Loyal
17932,29,3,1331.57,4,3,4,Loyal
17933,632,1,105.99,1,2,1,Hibernating
17934,52,3,1049.15,4,3,3,Loyal
17935,138,7,652.64,3,4,3,Loyal
17936,5,1,380.13,5,2,2,Promising
17937,9,7,4301.22,5,4,5,Champions
17938,420,1,144.29,1,2,1,Hibernating
17939,160,1,99.14,3,2,1,Hibernating
17940,49,14,28389.58,4,5,5,Champions
17941,131,4,1433.28,3,4,4,Loyal
17942,8,1,77.50000000000001,5,2,1,Promising
17944,423,1,74.99,1,2,1,Hibernating
17945,697,3,359.5,1,3,2,At risk
17946,233,2,149.57999999999998,2,3,1,At risk
17947,37,1,176.68,4,2,1,Promising
17948,147,1,358.56000000000006,3,2,2,Hibernating
17949,1,105,101032.86,5,5,5,Champions
17950,72,7,1156.21,3,4,3,Loyal
17951,40,4,1340.5800000000002,4,4,4,Champions
17952,378,4,788.46,2,4,3,At risk
17953,540,1,148.67000000000002,1,2,1,Hibernating
17954,5,19,3758.69,5,5,5,Champions
17955,199,6,949.9,2,4,3,At risk
17956,249,1,12.75,2,2,1,Hibernating
17957,66,1,110.72,3,2,1,Hibernating
17958,117,2,973.88,3,3,3,Loyal
17959,592,1,140.75,1,2,1,Hibernating
17960,171,3,135.08,3,3,1,Loyal
17961,21,100,2862.99,4,5,4,Champions
17962,142,4,653.16,3,4,3,Loyal
17963,471,4,643.16,1,4,3,At risk
17964,32,2,463.21,4,3,2,Loyal
17965,38,29,6901.9,4,5,5,Champions
17966,38,10,1963.92,4,5,4,Champions
17967,372,2,223.42,2,3,1,At risk
17968,374,4,590.4399999999999,2,4,2,At risk
17969,166,20,2279.69,3,5,4,Loyal
17970,211,1,562.79,2,2,2,Hibernating
17971,548,1,161.94,1,2,1,Hibernating
17972,242,1,135.19,2,2,1,Hibernating
17973,52,1,337.04,4,2,2,Promising
17974,25,6,1739.09,4,4,4,Champions
17975,15,24,6597.83,5,5,5,Champions
17976,372,1,321.79,2,2,2,Hibernating
17977,29,2,1453.55,4,3,4,Loyal
17978,365,4,1159.99,2,4,3,At risk
17979,36,4,709.11,4,4,3,Champions
17980,166,4,1012.72,3,4,3,Loyal
17981,411,1,239.12,1,2,1,Hibernating
17982,681,1,138.18,1,2,1,Hibernating
17983,395,1,171.71,2,2,1,Hibernating
17984,145,5,1148.69,3,4,3,Loyal
17985,22,1,631.35,4,2,3,Promising
17986,56,1,20.8,4,2,1,Promising
17987,185,5,901.72,3,4,3,Loyal
17988,12,13,475.74,5,5,2,Champions
17989,379,1,207.32999999999998,2,2,1,Hibernating
17990,237,6,1527.6100000000001,2,4,4,Big spenders
17991,225,3,298.65,2,3,2,At risk
17992,389,1,252.88,2,2,1,Hibernating
17993,617,1,225.99,1,2,1,Hibernating
17994,122,11,2215.23,3,5,4,Loyal
17995,282,3,495.48,2,3,2,At risk
17996,380,3,469.73,2,3,2,At risk
17997,74,8,1892.86,3,5,4,Loyal
17998,380,3,639.24,2,3,3,At risk
17999,37,3,528.46,4,3,2,Loyal
18000,564,1,124.25,1,2,1,Hibernating
18001,12,6,924.14,5,4,3,Champions
18002,376,4,237.62,2,4,1,At risk
18003,376,1,353.51,2,2,2,Hibernating
18004,362,1,157.92,2,2,1,Hibernating
18005,4,2,226.47,5,3,1,Loyal
18006,23,4,969.51,4,4,3,Champions
18007,393,1,215.22,2,2,1,Hibernating
18008,70,23,19759.079999999998,3,5,5,Loyal
18009,235,8,2128.53,2,5,4,Big spenders
18010,257,1,174.8,2,2,1,Hibernating
18011,373,2,410.79,2,3,2,At risk
18012,723,1,115.3,1,2,1,Hibernating
18013,155,2,187.29,3,3,1,Loyal
18014,28,1,154.27,4,2,1,Promising
18015,4,1,120.03,5,2,1,Promising
18016,32,7,1954.56,4,4,4,Champions
18017,81,4,688.0,3,4,3,Loyal
18018,108,3,156.69,3,3,1,Loyal
18019,52,1,38.45,4,2,1,Promising
18020,544,1,159.88,1,2,1,Hibernating
18021,510,2,216.41,1,3,1,At risk
18022,36,5,1506.62,4,4,4,Champions
18024,153,2,236.77999999999997,3,3,1,Loyal
18025,380,6,1177.72,2,4,3,At risk
18026,501,2,2074.07,1,3,4,At risk
18027,99,1,115.31,3,2,1,Hibernating
18028,583,1,192.05,1,2,1,Hibernating
18029,642,1,433.77,1,2,2,Hibernating
18030,4,2,230.64999999999998,5,3,1,Loyal
18031,379,1,451.3,2,2,2,Hibernating
18032,334,1,73.5,2,2,1,Hibernating
18033,65,1,93.82000000000001,3,2,1,Hibernating
18034,22,3,753.35,4,3,3,Loyal
18035,36,5,1260.23,4,4,4,Champions
18036,32,11,1545.49,4,5,4,Champions
18037,154,15,167.42,3,5,1,Loyal
18038,556,1,141.48,1,2,1,Hibernating
18039,374,4,548.22,2,4,2,At risk
18040,19,2,357.20000000000005,5,3,2,Loyal
18041,12,38,7996.5199999999995,5,5,5,Champions
18042,54,2,281.15,4,3,2,Loyal
18043,25,3,529.29,4,3,2,Loyal
18044,4,18,3505.61,5,5,5,Champions
18045,45,1,178.34,4,2,1,Promising
18046,650,1,189.63,1,2,1,Hibernating
18047,381,2,326.09,2,3,2,At risk
18048,203,3,394.93,2,3,2,At risk
18049,437,2,500.5,1,3,2,At risk
18050,359,2,412.06,2,3,2,At risk
